"炼雀老磊","瘤开(矫)","瘤开(焙)","乞闭 扁柯(∑C)","弥绊 扁柯(∑C)","弥历 扁柯(∑C)","傈斥 扁柯(∑C)","乞斥 扁柯(∑C)","乞斥 弥绊 扁柯(∑C)","乞斥 弥历 扁柯(∑C)","乞闭 碍荐樊(mm)","傈斥 碍荐樊(mm)","乞斥 碍荐樊(mm)","乞闭 老炼矫埃(hr)","傈斥 老炼矫埃(hr)","乞斥 老炼矫埃(hr)","乞闭 老荤樊(MJ/С)","傈斥 老荤樊(MJ/С)","乞斥 老荤樊(MJ/С)","乞闭 嚼档(%)","傈斥 嚼档(%)","乞斥 嚼档(%)","乞闭 款樊(1/10)","傈斥 款樊(1/10)","乞斥 款樊(1/10)","乞闭 利汲樊(cm)","傈斥 利汲樊(cm)","乞斥 利汲樊(cm)","乞闭 鉴埃弥措浅加(m/s)","傈斥 鉴埃弥措浅加(m/s)","乞斥 鉴埃弥措浅加(m/s)"
"20240527","措备","合备","21.5","24.9","18.5","23.2","0.0","0.0","0.0","0.0","0.2","0.0","9.2","0.8","0.0","24.83","12.63","0.0","48.3","64.8","0.0","7.3","9.0","0.0","0.0","0.0","0.0","13.2","7.5","0.0"
"20240526","措备","合备","20.8","28.0","14.2","22.0","0.0","0.0","0.0","4.7","0.0","0.0","7.2","6.5","0.0","19.24","21.19","0.0","70.3","49.8","0.0","8.5","7.8","0.0","0.0","0.0","0.0","8.2","7.5","0.0"
"20240525","措备","合备","19.6","23.9","16.6","21.3","0.0","0.0","0.0","0.0","0.0","0.0","0.9","9.0","0.0","16.01","26.35","0.0","51.9","46.6","0.0","8.3","6.1","0.0","0.0","0.0","0.0","9.5","8.3","0.0"
"20240524","措备","合备","21.2","26.8","16.8","19.6","0.0","0.0","0.0","0.0","0.0","0.0","10.8","8.9","0.0","26.67","21.71","0.0","54.1","52.4","0.0","3.3","5.6","0.0","0.0","0.0","0.0","13.0","7.3","0.0"
"20240523","措备","合备","25.3","32.5","18.3","18.4","0.0","0.0","0.0","0.0","0.0","0.0","12.7","11.6","0.0","28.57","28.53","0.0","46.1","56.0","0.0","2.9","2.1","0.0","0.0","0.0","0.0","7.7","13.0","0.0"
"20240522","措备","合备","21.7","30.7","11.8","17.0","0.0","0.0","0.0","0.0","0.5","0.0","12.8","0.8","0.0","27.85","6.32","0.0","59.5","67.0","0.0","4.0","7.1","0.0","0.0","0.0","0.0","5.8","6.1","0.0"
"20240521","措备","合备","17.8","22.8","14.5","22.7","0.0","0.0","0.0","0.0","0.0","0.0","8.2","10.9","0.0","24.89","25.99","0.0","69.0","55.0","0.0","2.6","3.5","0.0","0.0","0.0","0.0","9.1","8.5","0.0"
"20240520","措备","合备","21.0","29.0","14.4","20.9","0.0","0.0","0.0","0.0","0.0","0.0","10.4","12.7","0.0","25.99","28.01","0.0","54.9","63.5","0.0","3.0","2.0","0.0","0.0","0.0","0.0","9.1","6.9","0.0"
"20240519","措备","合备","23.0","31.5","14.6","18.3","0.0","0.0","0.0","0.0","0.0","0.0","13.1","2.2","0.0","28.88","9.52","0.0","46.5","78.6","0.0","0.0","5.5","0.0","0.0","0.0","0.0","6.8","8.3","0.0"
"20240518","措备","合备","21.4","30.6","12.1","18.6","0.0","0.0","0.0","0.0","5.9","0.0","13.0","0.0","0.0","29.13","5.29","0.0","44.6","81.6","0.0","0.0","9.5","0.0","0.0","0.0","0.0","7.1","7.1","0.0"
"20240517","措备","合备","19.1","28.4","10.0","24.4","0.0","0.0","0.0","0.0","0.0","0.0","11.3","12.2","0.0","28.06","27.91","0.0","51.8","49.5","0.0","2.1","3.0","0.0","0.0","0.0","0.0","8.3","8.3","0.0"
"20240516","措备","合备","15.5","22.4","8.5","24.6","0.0","0.0","0.0","2.0","0.0","0.0","10.8","11.8","0.0","28.16","26.68","0.0","53.6","52.0","0.0","3.5","1.1","0.0","0.0","0.0","0.0","15.3","6.4","0.0"
"20240515","措备","合备","18.4","27.9","10.6","21.8","0.0","0.0","0.0","16.7","0.0","0.0","10.8","12.6","0.0","27.86","27.49","0.0","56.5","53.3","0.0","3.9","0.3","0.0","0.0","0.0","0.0","10.8","8.0","0.0"
"20240514","措备","合备","20.1","28.5","10.7","20.4","0.0","0.0","0.0","0.0","0.0","0.0","13.2","11.1","0.0","29.01","27.39","0.0","49.9","55.6","0.0","0.0","3.0","0.0","0.0","0.0","0.0","6.4","7.6","0.0"
"20240513","措备","合备","19.0","26.1","11.2","19.4","0.0","0.0","0.0","0.0","0.0","0.0","13.2","6.7","0.0","29.41","20.72","0.0","47.6","62.1","0.0","0.0","6.1","0.0","0.0","0.0","0.0","6.9","6.1","0.0"
"20240512","措备","合备","19.3","24.1","16.4","18.8","0.0","0.0","0.0","5.6","0.0","0.0","6.8","8.0","0.0","22.91","22.6","0.0","53.9","48.4","0.0","7.6","7.8","0.0","0.0","0.0","0.0","9.8","6.4","0.0"
"20240511","措备","合备","19.9","25.1","12.8","18.1","0.0","0.0","0.0","4.2","0.0","0.0","5.4","11.2","0.0","16.93","26.38","0.0","64.0","57.8","0.0","6.6","3.1","0.0","0.0","0.0","0.0","10.4","9.6","0.0"
"20240510","措备","合备","19.9","29.8","10.5","19.2","0.0","0.0","0.0","0.0","0.0","0.0","12.4","11.9","0.0","27.64","26.58","0.0","43.3","44.3","0.0","1.1","4.5","0.0","0.0","0.0","0.0","7.4","8.0","0.0"
"20240509","措备","合备","16.8","25.6","6.9","18.5","0.0","0.0","0.0","0.0","0.0","0.0","12.9","12.9","0.0","27.51","28.16","0.0","56.3","44.8","0.0","0.0","1.0","0.0","0.0","0.0","0.0","7.9","7.4","0.0"
"20240508","措备","合备","13.0","17.7","9.6","13.7","0.0","0.0","0.0","1.0","0.0","0.0","5.6","11.7","0.0","16.46","27.6","0.0","70.0","55.9","0.0","5.5","3.9","0.0","0.0","0.0","0.0","7.4","6.6","0.0"
"20240507","措备","合备","14.1","18.4","10.9","11.4","0.0","0.0","0.0","4.4","3.1","0.0","0.0","0.0","0.0","6.22","4.67","0.0","81.9","81.8","0.0","10.0","8.6","0.0","0.0","0.0","0.0","10.6","6.3","0.0"
"20240506","措备","合备","20.1","24.4","17.2","13.7","0.0","0.0","0.0","7.6","33.9","0.0","6.4","0.0","0.0","20.28","2.9","0.0","69.0","93.4","0.0","8.5","10.0","0.0","0.0","0.0","0.0","10.1","12.8","0.0"
"20240505","措备","合备","18.8","21.2","17.4","19.0","0.0","0.0","0.0","12.4","44.5","0.0","0.0","0.0","0.0","3.2","4.96","0.0","79.5","93.8","0.0","9.9","10.0","0.0","0.0","0.0","0.0","12.4","5.5","0.0"
"20240504","措备","合备","20.4","29.3","10.2","18.8","0.0","0.0","0.0","0.0","0.5","0.0","12.9","1.1","0.0","28.21","13.9","0.0","52.5","68.0","0.0","2.4","9.1","0.0","0.0","0.0","0.0","6.8","7.7","0.0"
"20240503","措备","合备","19.2","28.4","9.8","18.5","0.0","0.0","0.0","0.0","0.0","0.0","12.8","5.9","0.0","28.26","21.37","0.0","51.0","50.5","0.0","0.0","8.3","0.0","0.0","0.0","0.0","6.3","8.4","0.0"
"20240502","措备","合备","15.9","25.1","6.6","17.1","0.0","0.0","0.0","0.0","0.0","0.0","12.8","10.5","0.0","28.01","24.79","0.0","55.3","46.6","0.0","1.6","5.5","0.0","0.0","0.0","0.0","5.8","6.2","0.0"
"20240501","措备","合备","13.0","18.1","9.5","16.5","0.0","0.0","0.0","1.2","0.0","0.0","5.7","12.7","0.0","18.7","27.97","0.0","68.8","39.1","0.0","5.8","0.0","0.0","0.0","0.0","0.0","9.9","10.6","0.0"
"20240430","措备","合备","16.5","22.9","12.3","16.7","0.0","0.0","0.0","1.5","0.0","0.0","2.7","12.4","0.0","14.59","27.62","0.0","79.8","38.0","0.0","9.0","1.3","0.0","0.0","0.0","0.0","11.5","11.0","0.0"
"20240429","措备","合备","14.6","16.1","13.3","16.9","0.0","0.0","0.0","1.6","8.7","0.0","0.0","0.0","0.0","5.77","4.38","0.0","84.4","78.8","0.0","9.9","8.6","0.0","0.0","0.0","0.0","10.1","9.8","0.0"
"20240428","措备","合备","19.3","28.4","12.5","17.7","0.0","0.0","0.0","0.0","0.0","0.0","10.8","12.5","0.0","23.41","27.94","0.0","60.6","54.3","0.0","5.6","2.5","0.0","0.0","0.0","0.0","10.2","9.4","0.0"
"20240427","措备","合备","20.9","30.5","12.1","14.8","0.0","0.0","0.0","0.0","0.0","0.0","12.4","12.4","0.0","26.7","27.13","0.0","53.4","56.9","0.0","0.0","0.3","0.0","0.0","0.0","0.0","6.8","5.6","0.0"
"20240426","措备","合备","18.4","25.5","12.3","12.8","0.0","0.0","0.0","0.0","0.0","0.0","2.9","11.8","0.0","15.16","26.52","0.0","62.6","57.6","0.0","7.5","0.8","0.0","0.0","0.0","0.0","4.1","12.8","0.0"
"20240425","措备","合备","18.5","27.0","11.6","9.4","0.0","0.0","0.0","0.0","6.0","0.0","11.9","0.0","0.0","25.74","5.45","0.0","53.9","84.0","0.0","1.1","9.4","0.0","0.0","0.0","0.0","6.8","6.1","0.0"
"20240424","措备","合备","14.2","20.7","10.4","13.0","0.0","0.0","0.0","1.9","0.0","0.0","4.5","2.0","0.0","14.27","13.17","0.0","74.9","53.5","0.0","5.6","7.1","0.0","0.0","0.0","0.0","7.3","9.1","0.0"
"20240423","措备","合备","14.0","17.7","11.1","13.5","0.0","0.0","0.0","4.5","0.0","0.0","4.6","3.7","0.0","18.73","15.83","0.0","72.8","52.8","0.0","9.1","7.8","0.0","0.0","0.0","0.0","12.1","9.2","0.0"
"20240422","措备","合备","15.0","17.7","12.8","13.7","0.0","0.0","0.0","0.0","0.0","0.0","0.2","10.9","0.0","8.51","24.72","0.0","70.5","46.0","0.0","8.9","2.9","0.0","0.0","0.0","0.0","8.4","11.5","0.0"
"20240421","措备","合备","15.5","17.1","14.1","16.5","0.0","0.0","0.0","0.3","0.0","0.0","0.0","9.9","0.0","3.44","23.98","0.0","82.8","48.9","0.0","9.8","4.8","0.0","0.0","0.0","0.0","7.6","14.0","0.0"
"20240420","措备","合备","15.4","19.1","13.9","23.1","0.0","0.0","0.0","4.0","0.0","0.0","0.0","6.9","0.0","3.77","20.04","0.0","78.8","60.8","0.0","9.6","4.4","0.0","0.0","0.0","0.0","8.5","7.5","0.0"
"20240419","措备","合备","20.2","28.8","11.0","19.3","0.0","0.0","0.0","0.0","0.0","0.0","10.5","5.8","0.0","24.91","19.06","0.0","47.3","70.5","0.0","3.4","6.9","0.0","0.0","0.0","0.0","6.5","7.8","0.0"
"20240418","措备","合备","18.0","26.7","10.8","16.6","0.0","0.0","0.0","0.0","1.6","0.0","11.2","0.1","0.0","24.49","4.44","0.0","52.5","72.1","0.0","0.1","9.0","0.0","0.0","0.0","0.0","8.7","4.3","0.0"
"20240417","措备","合备","17.0","24.6","9.5","14.3","0.0","0.0","0.0","0.0","0.0","0.0","10.1","10.9","0.0","23.08","23.71","0.0","52.5","47.4","0.0","4.6","1.3","0.0","0.0","0.0","0.0","7.2","6.6","0.0"
"20240416","措备","合备","18.0","23.6","13.7","12.3","0.0","0.0","0.0","0.0","0.0","0.0","7.9","5.1","0.0","21.55","15.42","0.0","59.6","62.3","0.0","3.9","5.8","0.0","0.0","0.0","0.0","10.9","8.8","0.0"
"20240415","措备","合备","16.1","18.3","15.2","13.2","0.0","0.0","0.0","14.5","0.2","0.0","0.0","0.2","0.0","3.13","4.92","0.0","82.6","79.3","0.0","9.3","7.5","0.0","0.0","0.0","0.0","5.9","10.1","0.0"
"20240414","措备","合备","19.7","28.2","10.6","15.8","0.0","0.0","0.0","0.0","0.1","0.0","10.9","2.1","0.0","23.44","9.67","0.0","45.6","50.9","0.0","4.6","8.0","0.0","0.0","0.0","0.0","7.6","4.9","0.0"
"20240413","措备","合备","19.5","28.4","10.8","15.8","0.0","0.0","0.0","0.0","0.0","0.0","11.8","10.2","0.0","24.71","22.31","0.0","50.3","25.9","0.0","0.0","3.3","0.0","0.0","0.0","0.0","7.2","8.1","0.0"
"20240411","措备","合备","15.1","21.0","10.0","17.1","0.0","0.0","0.0","0.0","0.0","0.0","2.3","5.4","0.0","14.28","14.08","0.0","56.1","58.1","0.0","6.5","5.6","0.0","0.0","0.0","0.0","5.4","13.4","0.0"
"20240410","措备","合备","12.7","20.4","4.7","14.5","0.0","0.0","0.0","0.0","0.0","0.0","10.3","11.5","0.0","22.28","23.87","0.0","55.9","41.4","0.0","6.3","0.3","0.0","0.0","0.0","0.0","5.3","7.9","0.0"
"20240409","措备","合备","12.6","17.4","8.4","13.7","0.0","0.0","0.0","0.0","0.0","0.0","8.1","12.1","0.0","22.05","26.06","0.0","51.5","28.9","0.0","5.3","0.5","0.0","0.0","0.0","0.0","12.7","7.7","0.0"
"20240408","措备","合备","17.9","23.4","11.2","10.7","0.0","0.0","0.0","0.0","0.0","0.0","2.2","12.0","0.0","12.19","25.36","0.0","45.1","28.8","0.0","8.9","0.4","0.0","0.0","0.0","0.0","4.9","14.9","0.0"
"20240407","措备","合备","17.0","25.5","8.5","12.4","0.0","0.0","0.0","0.0","3.2","0.0","11.1","10.4","0.0","22.87","23.5","0.0","46.8","47.4","0.0","3.9","2.5","0.0","0.0","0.0","0.0","6.7","12.5","0.0"
"20240406","措备","合备","14.6","21.5","8.6","14.0","0.0","0.0","0.0","0.0","2.6","0.0","4.9","5.0","0.0","16.31","17.6","0.0","59.8","68.1","0.0","7.0","8.3","0.0","0.0","0.0","0.0","6.6","8.3","0.0"
"20240405","措备","合备","14.1","19.7","10.6","15.6","0.0","0.0","0.0","0.0","6.4","0.0","3.6","0.0","0.0","16.44","2.51","0.0","55.0","86.6","0.0","6.6","9.5","0.0","0.0","0.0","0.0","7.5","9.2","0.0"
"20240404","措备","合备","12.4","15.7","10.6","15.1","0.0","0.0","0.0","0.0","2.0","0.0","1.4","5.4","0.0","14.05","17.0","0.0","64.6","65.4","0.0","9.0","8.6","0.0","0.0","0.0","0.0","10.4","7.8","0.0"
"20240403","措备","合备","12.1","13.4","11.3","13.3","0.0","0.0","0.0","29.4","0.0","0.0","0.0","11.4","0.0","3.17","23.06","0.0","94.8","57.0","0.0","9.9","0.8","0.0","0.0","0.0","0.0","7.6","11.8","0.0"
"20240402","措备","合备","15.7","24.6","7.4","13.6","0.0","0.0","0.0","2.9","0.0","0.0","6.3","11.8","0.0","16.0","23.38","0.0","51.3","58.4","0.0","7.8","0.0","0.0","0.0","0.0","0.0","5.7","12.3","0.0"
"20240401","措备","合备","14.6","24.0","5.3","15.0","0.0","0.0","0.0","0.0","0.0","0.0","11.7","11.3","0.0","23.92","22.11","0.0","44.9","54.5","0.0","0.0","0.9","0.0","0.0","0.0","0.0","7.7","10.8","0.0"
"20240331","措备","合备","13.2","19.9","8.0","16.4","0.0","0.0","0.0","0.0","0.0","0.0","9.2","11.6","0.0","20.7","22.81","0.0","41.6","36.9","0.0","3.0","0.9","0.0","0.0","0.0","0.0","5.0","9.0","0.0"
"20240330","措备","合备","11.3","18.8","3.9","15.6","0.0","0.0","0.0","1.3","0.0","0.0","8.3","9.9","0.0","15.86","19.98","0.0","53.6","38.0","0.0","2.1","5.3","0.0","0.0","0.0","0.0","10.9","5.0","0.0"
"20240329","措备","合备","13.1","20.1","5.1","13.3","0.0","0.0","0.0","0.0","0.0","0.0","8.8","11.2","0.0","20.46","21.65","0.0","57.1","45.0","0.0","1.9","1.8","0.0","0.0","0.0","0.0","13.2","7.2","0.0"
"20240328","措备","合备","9.2","11.0","8.2","11.4","0.0","0.0","0.0","27.0","0.0","0.0","0.0","10.5","0.0","2.47","21.78","0.0","90.3","44.1","0.0","9.4","0.6","0.0","0.0","0.0","0.0","7.2","7.5","0.0"
"20240327","措备","合备","10.0","17.0","2.2","9.7","0.0","0.0","0.0","0.0","0.0","0.0","8.7","11.0","0.0","19.27","24.0","0.0","70.9","30.1","0.0","5.1","1.5","0.0","0.0","0.0","0.0","4.1","8.6","0.0"
"20240326","措备","合备","7.9","11.1","5.8","11.7","0.0","0.0","0.0","17.3","0.0","0.0","0.1","6.0","0.0","6.61","16.92","0.0","80.6","0.0","0.0","8.5","5.1","0.0","0.0","0.0","0.0","6.7","8.0","0.0"
"20240325","措备","合备","9.5","12.4","7.0","10.4","0.0","0.0","0.0","16.2","0.0","0.0","0.0","0.0","0.0","3.76","8.41","0.0","81.8","65.0","0.0","9.8","9.0","0.0","0.0","0.0","0.0","9.6","8.8","0.0"
"20240324","措备","合备","10.9","12.3","10.1","12.6","0.0","0.0","0.0","0.3","0.0","0.0","0.0","2.3","0.0","5.23","11.26","0.0","72.9","71.8","0.0","9.9","9.0","0.0","0.0","0.0","0.0","10.6","12.7","0.0"
"20240323","措备","合备","16.0","24.1","11.1","15.2","0.0","0.0","0.0","0.3","19.3","0.0","10.1","0.0","0.0","21.67","3.8","0.0","61.5","95.4","0.0","4.4","9.6","0.0","0.0","0.0","0.0","10.5","5.8","0.0"
"20240322","措备","合备","10.0","16.1","2.0","15.9","0.0","0.0","0.0","0.2","1.3","0.0","6.6","2.6","0.0","16.56","13.22","0.0","59.9","70.0","0.0","8.5","7.4","0.0","0.0","0.0","0.0","11.1","5.6","0.0"
"20240321","措备","合备","6.4","13.1","0.4","15.3","0.0","0.0","0.0","0.0","0.0","0.0","11.4","9.0","0.0","22.21","20.08","0.0","43.3","43.1","0.0","0.4","3.3","0.0","0.0","0.0","0.0","8.5","8.3","0.0"
"20240320","措备","合备","6.7","11.1","4.0","12.3","0.0","0.0","0.0","0.0","0.0","0.0","11.0","10.5","0.0","21.77","20.59","0.0","34.6","39.5","0.0","1.0","3.6","0.0","0.0","0.0","0.0","14.6","7.7","0.0"
"20240319","措备","合备","9.9","16.3","5.9","11.4","0.0","0.0","0.0","0.3","0.0","0.0","3.5","11.2","0.0","11.52","22.04","0.0","46.1","31.1","0.0","6.4","0.1","0.0","0.0","0.0","0.0","15.6","6.0","0.0"
"20240318","措备","合备","9.9","17.4","2.7","11.8","0.0","0.0","0.0","0.0","0.0","0.0","10.3","5.9","0.0","20.9","16.25","0.0","42.1","38.0","0.0","2.8","5.5","0.0","0.0","0.0","0.0","6.3","7.7","0.0"
"20240317","措备","合备","13.6","18.8","8.3","9.5","0.0","0.0","0.0","0.0","0.0","0.0","5.2","3.4","0.0","14.2","12.65","0.0","37.8","45.3","0.0","6.3","9.5","0.0","0.0","0.0","0.0","13.3","8.6","0.0"
"20240316","措备","合备","14.1","22.1","4.4","10.5","0.0","0.0","0.0","0.0","0.0","0.0","10.0","7.8","0.0","19.5","18.04","0.0","37.4","25.1","0.0","4.4","7.3","0.0","0.0","0.0","0.0","5.8","10.5","0.0"
"20240315","措备","合备","12.0","21.1","1.7","13.8","0.0","0.0","0.0","0.0","0.0","0.0","11.0","7.7","0.0","20.96","16.25","0.0","37.9","53.6","0.0","0.0","3.3","0.0","0.0","0.0","0.0","8.8","10.1","0.0"
"20240314","措备","合备","9.7","18.1","1.6","9.7","0.0","0.0","0.0","0.0","0.0","0.0","9.8","9.6","0.0","19.11","19.84","0.0","37.6","40.1","0.0","1.5","3.4","0.0","0.0","0.0","0.0","8.0","9.9","0.0"
"20240313","措备","合备","7.8","16.1","0.6","5.2","0.0","0.0","0.0","0.0","0.0","0.0","9.3","11.1","0.0","19.98","21.31","0.0","55.1","29.3","0.0","2.0","2.6","0.0","0.0","0.0","0.0","9.5","14.5","0.0"
"20240312","措备","合备","6.7","12.1","2.1","9.9","0.0","0.0","0.0","0.0","6.7","0.0","2.9","3.3","0.0","9.0","6.78","0.0","72.6","63.5","0.0","4.8","6.4","0.0","0.0","0.0","0.0","6.9","14.7","0.0"
"20240311","措备","合备","8.0","13.4","0.9","16.7","0.0","0.0","0.0","0.0","0.0","0.0","4.6","7.9","0.0","11.22","15.62","0.0","51.1","44.6","0.0","6.6","4.1","0.0","0.0","0.0","0.0","9.3","4.9","0.0"
"20240310","措备","合备","5.4","13.9","-2.9","14.9","0.0","0.0","0.0","0.0","0.0","0.0","11.2","10.1","0.0","20.86","18.44","0.0","47.5","47.4","0.0","1.0","0.0","0.0","0.0","0.0","0.0","8.3","5.8","0.0"
"20240309","措备","合备","3.9","10.5","-0.6","16.0","0.0","0.0","0.0","0.0","0.0","0.0","11.1","8.4","0.0","20.58","15.09","0.0","40.9","47.5","0.0","0.0","2.3","0.0","0.0","0.0","0.0","8.0","8.9","0.0"
"20240308","措备","合备","4.7","10.2","1.4","14.0","0.0","0.0","0.0","0.0","0.0","0.0","10.3","9.5","0.0","19.67","15.64","0.0","38.5","40.4","0.0","0.1","1.5","0.0","0.0","0.0","0.0","15.8","6.2","0.0"
"20240307","措备","合备","5.9","9.7","3.6","13.2","0.0","0.0","0.0","0.0","0.0","0.0","2.6","9.3","0.0","10.34","16.51","0.0","60.8","38.8","0.0","7.1","0.1","0.0","0.0","0.0","0.0","7.8","9.0","0.0"
"20240306","措备","合备","6.9","10.0","4.8","10.5","0.0","0.0","0.0","0.0","0.0","0.0","1.5","10.4","0.0","6.0","18.69","0.0","70.6","43.8","0.0","8.9","0.0","0.0","0.0","0.0","0.0","8.7","6.9","0.0"
"20240305","措备","合备","6.6","9.3","5.4","8.9","0.0","0.0","0.0","8.0","0.0","0.0","0.0","10.2","0.0","2.09","18.24","0.0","86.1","56.1","0.0","10.0","0.6","0.0","0.0","0.0","0.0","9.2","5.1","0.0"
"20240304","措备","合备","7.7","13.9","-0.2","8.0","0.0","0.0","0.0","0.0","0.0","0.0","7.3","8.0","0.0","15.12","14.2","0.0","55.6","51.1","0.0","6.5","4.8","0.0","0.0","0.0","0.0","5.5","8.1","0.0"
"20240303","措备","合备","6.3","12.0","1.0","7.5","0.0","0.0","0.0","0.0","0.0","0.0","6.1","10.6","0.0","13.57","19.06","0.0","53.0","26.9","0.0","3.9","0.8","0.0","0.0","0.0","0.0","11.1","8.2","0.0"
"20240302","措备","合备","0.5","7.0","-5.5","4.6","0.0","0.0","0.0","0.0","0.0","0.0","10.7","10.8","0.0","19.35","19.58","0.0","40.1","22.6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.9","12.6","0.0"
"20240301","措备","合备","0.5","4.0","-4.0","8.4","0.0","0.0","0.0","0.0","0.0","0.0","9.7","1.3","0.0","19.18","7.85","0.0","35.1","52.5","0.0","1.8","5.9","0.0","0.0","0.0","0.0","14.6","13.7","0.0"
"20240229","措备","合备","4.1","5.8","3.1","8.8","0.0","0.0","0.0","6.8","0.0","0.0","0.0","10.7","0.0","2.42","19.08","0.0","85.9","40.9","0.0","8.4","1.3","0.0","0.0","0.0","0.0","6.5","7.8","0.0"
"20240228","措备","合备","4.6","10.9","-2.4","8.8","0.0","0.0","0.0","0.0","0.0","0.0","7.2","10.7","0.0","14.64","19.08","0.0","65.5","40.9","0.0","4.0","1.3","0.0","0.0","0.0","0.0","4.8","7.8","0.0"
"20240227","措备","合备","2.6","6.7","-1.0","6.2","0.0","0.0","0.0","0.0","0.0","0.0","2.5","10.7","0.0","8.17","18.86","0.0","69.1","34.8","0.0","4.8","0.0","0.0","0.0","0.0","0.0","6.4","4.9","0.0"
"20240226","措备","合备","5.1","9.3","2.7","3.7","0.0","0.0","0.0","0.0","0.0","0.0","1.8","10.8","0.0","9.08","18.94","0.0","67.3","33.6","0.0","7.1","0.0","0.0","0.0","0.0","0.0","8.4","5.9","0.0"
"20240225","措备","合备","4.2","8.3","1.5","3.8","0.0","0.0","0.0","1.7","0.0","0.0","0.3","10.6","0.0","7.48","18.1","0.0","81.6","33.5","0.0","9.9","0.0","0.0","0.0","0.0","0.0","6.9","8.4","0.0"
"20240224","措备","合备","3.6","6.4","1.9","7.4","0.0","0.0","0.0","1.3","0.0","0.0","0.5","9.0","0.0","8.03","15.66","0.0","65.8","34.0","0.0","9.9","4.4","0.0","0.0","0.0","0.0","9.9","10.0","0.0"
"20240223","措备","合备","3.0","5.5","1.2","7.8","0.0","0.0","0.0","0.3","0.0","0.0","0.0","9.9","0.0","4.94","16.96","0.0","70.6","39.3","0.0","9.9","4.4","0.0","0.0","0.0","0.0","8.8","8.3","0.0"
"20240222","措备","合备","3.0","4.5","2.0","3.8","0.0","0.0","0.0","1.6","0.0","0.0","0.0","9.3","0.0","2.92","16.91","0.0","82.5","52.9","0.0","10.0","4.1","0.0","0.0","0.0","0.0","7.8","6.5","0.0"
"20240221","措备","合备","5.1","-99.0","3.6","1.3","0.0","0.0","0.0","4.9","0.0","0.0","0.0","10.5","0.0","1.87","17.89","0.0","88.8","38.4","0.0","10.0","0.0","0.0","0.0","0.0","0.0","12.0","7.3","0.0"
"20240220","措备","合备","7.5","13.0","5.5","2.6","0.0","0.0","0.0","3.9","0.0","0.0","0.0","8.7","0.0","1.63","14.56","0.0","86.0","34.1","0.0","9.6","0.9","0.0","0.0","0.0","0.0","12.0","15.5","0.0"
"20240219","措备","合备","14.7","18.8","12.3","7.2","0.0","0.0","0.0","14.4","0.0","0.0","0.3","6.5","0.0","5.4","13.56","0.0","88.9","50.3","0.0","7.1","4.8","0.0","0.0","0.0","0.0","6.2","13.4","0.0"
"20240218","措备","合备","8.2","14.5","-1.3","6.9","0.0","0.0","0.0","5.1","0.0","0.0","3.6","0.0","0.0","8.77","2.1","0.0","76.5","66.6","0.0","6.4","10.0","0.0","0.0","0.0","0.0","6.3","3.6","0.0"
"20240217","措备","合备","5.8","15.4","-2.0","4.4","0.0","0.0","0.0","0.0","0.0","0.0","10.3","1.6","0.0","16.74","5.91","0.0","60.9","62.3","0.0","0.0","7.9","0.0","0.0","0.0","0.0","4.3","3.8","0.0"
"20240216","措备","合备","4.6","10.0","0.3","4.7","0.0","0.0","0.0","0.0","0.0","0.0","8.4","3.5","0.0","16.0","10.49","0.0","58.3","66.3","0.0","3.1","6.0","0.0","0.0","0.0","0.0","6.1","8.1","0.0"
"20240215","措备","合备","8.5","17.8","3.4","2.8","0.0","0.0","0.0","0.0","0.0","0.0","2.3","1.5","0.0","7.34","8.22","0.0","77.3","71.0","0.0","6.6","8.3","0.0","0.0","0.0","0.0","14.7","9.0","0.0"
"20240214","措备","合备","10.6","19.2","5.1","4.6","0.0","0.0","0.0","0.8","0.0","0.0","3.2","6.7","0.0","8.68","14.08","0.0","81.5","64.0","0.0","5.4","5.6","0.0","0.0","0.0","0.0","4.3","10.0","0.0"
"20240213","措备","合备","8.3","18.2","-0.9","6.1","0.0","0.0","0.0","0.0","0.5","0.0","10.0","0.0","0.0","15.42","2.59","0.0","61.3","73.5","0.0","0.0","9.8","0.0","0.0","0.0","0.0","7.2","7.1","0.0"
"20240212","措备","合备","4.3","13.5","-2.8","4.8","0.0","0.0","0.0","0.0","0.0","0.0","9.8","1.1","0.0","15.63","7.72","0.0","52.4","75.1","0.0","0.0","6.9","0.0","0.0","0.0","0.0","6.0","9.0","0.0"
"20240211","措备","合备","3.1","8.2","-2.5","3.6","0.0","0.0","0.0","0.0","0.0","0.0","7.7","3.9","0.0","11.76","10.58","0.0","59.3","79.5","0.0","0.9","5.3","0.0","0.0","0.0","0.0","12.3","4.5","0.0"
"20240210","措备","合备","3.8","9.2","-1.4","4.6","0.0","0.0","0.0","0.0","10.3","0.0","9.6","0.0","0.0","13.83","6.35","0.0","53.4","80.8","0.0","1.4","7.0","0.0","0.0","0.0","0.0","8.8","7.8","0.0"
"20240209","措备","合备","3.3","9.7","-2.3","3.9","0.0","0.0","0.0","0.0","0.4","0.0","9.1","5.1","0.0","14.97","10.31","0.0","54.1","57.0","0.0","0.3","6.5","0.0","0.0","0.0","0.0","7.8","10.4","0.0"
