"조회일자","지역(시)","지역(군)","평균 기온(°C)","최고 기온(°C)","최저 기온(°C)","전년 기온(°C)","평년 기온(°C)","평년 최고 기온(°C)","평년 최저 기온(°C)","평균 강수량(mm)","전년 강수량(mm)","평년 강수량(mm)","평균 일조시간(hr)","전년 일조시간(hr)","평년 일조시간(hr)","평균 일사량(MJ/㎡)","전년 일사량(MJ/㎡)","평년 일사량(MJ/㎡)","평균 습도(%)","전년 습도(%)","평년 습도(%)","평균 운량(1/10)","전년 운량(1/10)","평년 운량(1/10)","평균 적설량(cm)","전년 적설량(cm)","평년 적설량(cm)","평균 순간최대풍속(m/s)","전년 순간최대풍속(m/s)","평년 순간최대풍속(m/s)"
"20240102","울산","울주군","-99.0","11.2","2.7","1.4","2.7","8.2","-1.7","0.0","0.0","0.2","0.0","5.9","6.9","0.0","0.0","0.0","0.0","19.1","45.2","0.0","4.9","2.6","0.0","0.0","0.0","6.9","6.3","2.3"
"20240101","울산","울주군","5.6","9.5","2.9","4.2","2.7","8.2","-1.8","0.0","0.0","0.2","2.4","8.7","6.9","7.38","0.0","0.0","65.4","37.0","46.1","5.9","2.1","2.6","0.0","0.0","0.0","7.9","6.4","2.3"
"20231231","울산","울주군","6.0","10.1","3.3","2.2","2.7","8.3","-1.8","0.1","0.0","0.2","2.4","8.8","6.9","5.49","0.0","0.0","71.8","44.4","46.3","4.0","1.0","2.5","0.0","0.0","0.0","13.6","7.5","2.3"
"20231230","울산","울주군","6.4","14.3","0.0","1.5","2.6","8.1","-1.8","1.1","0.0","0.4","5.8","8.8","6.8","9.26","0.0","0.0","56.8","52.5","46.5","5.1","1.9","2.6","0.0","0.0","0.0","5.5","6.3","2.3"
"20231229","울산","울주군","5.0","11.8","0.5","0.9","2.6","8.1","-1.8","0.0","0.0","0.6","8.6","8.7","6.8","10.77","0.0","0.0","53.1","42.6","46.1","1.1","2.4","2.6","0.0","0.0","0.0","6.3","7.6","2.2"
"20231228","울산","울주군","5.1","11.7","-0.2","2.5","2.8","8.2","-1.6","0.0","0.0","0.9","8.7","8.5","6.7","10.65","0.0","0.0","59.3","44.0","46.5","0.3","1.9","2.7","0.0","0.0","0.0","7.5","6.1","2.1"
"20231227","울산","울주군","5.5","11.8","2.0","2.4","3.0","8.4","-1.3","0.0","0.0","1.2","8.1","8.7","6.6","10.6","0.0","0.0","63.1","30.9","47.3","3.1","0.0","2.6","0.0","0.0","0.0","6.4","6.1","2.2"
"20231226","울산","울주군","4.2","9.5","-1.9","1.2","3.2","8.6","-1.0","0.0","0.0","1.3","8.7","8.1","6.5","11.32","0.0","0.0","50.3","39.8","49.1","3.1","2.0","2.9","0.0","0.0","0.0","5.8","6.2","2.1"
"20231225","울산","울주군","1.3","5.5","-3.5","0.6","3.6","9.0","-0.7","0.0","0.0","1.1","8.7","8.7","6.5","11.06","0.0","0.0","51.6","38.4","50.1","0.1","0.0","2.8","0.0","0.0","0.0","9.7","8.2","2.1"
"20231224","울산","울주군","0.5","5.5","-3.1","-3.0","4.0","9.2","-0.3","0.0","0.0","1.1","5.7","8.7","6.3","8.22","0.0","0.0","51.4","44.6","51.9","4.4","0.4","2.9","0.0","0.0","0.0","7.4","7.0","2.2"
"20231223","울산","울주군","-2.2","2.3","-6.6","-4.4","4.2","9.5","-0.1","0.0","0.0","1.3","8.1","8.7","6.0","10.7","0.0","0.0","36.5","36.5","53.4","3.3","0.6","3.0","0.0","0.0","0.0","10.6","9.3","2.1"
"20231222","울산","울주군","-5.4","-1.9","-8.2","-1.1","4.4","9.7","0.0","0.0","0.0","1.1","8.7","7.6","6.0","12.07","0.0","0.0","32.8","49.9","53.5","0.0","2.5","3.2","0.0","0.0","0.0","14.3","9.7","2.0"
"20231221","울산","울주군","-5.7","-2.3","-8.1","2.9","4.4","9.6","-0.1","0.0","7.0","1.0","8.7","0.4","6.2","11.83","0.0","0.0","37.5","83.4","52.2","0.0","6.8","3.1","0.0","0.0","0.0","12.0","4.6","2.0"
"20231220","울산","울주군","-1.1","2.3","-5.9","0.8","4.2","9.4","-0.3","0.0","0.0","1.0","8.1","8.8","6.2","10.81","0.0","0.0","50.5","45.5","51.0","3.8","2.1","3.1","0.0","0.0","0.0","9.2","5.3","2.1"
"20231219","울산","울주군","0.9","5.0","-2.1","-1.9","4.0","9.2","-0.4","0.0","0.0","0.8","3.9","8.8","6.3","8.33","0.0","0.0","35.3","38.9","50.3","7.1","0.0","3.0","0.0","0.0","0.0","6.3","5.1","2.1"
"20231218","울산","울주군","-2.4","1.9","-6.4","-4.6","3.8","9.1","-0.7","0.0","0.0","0.5","7.0","8.8","6.5","9.68","0.0","0.0","38.1","33.0","49.0","6.0","0.0","2.9","0.0","0.0","0.0","8.7","6.0","2.1"
"20231217","울산","울주군","-4.4","-1.2","-6.7","-1.2","3.6","8.8","-0.8","0.0","0.0","0.3","8.7","2.6","6.5","11.99","0.0","0.0","37.3","36.5","48.3","0.6","5.1","2.7","0.0","0.0","0.0","12.9","5.7","2.1"
"20231216","울산","울주군","3.0","7.9","-2.9","1.5","3.6","8.8","-0.8","1.0","0.0","0.4","2.3","2.6","6.5","5.61","0.0","0.0","64.6","26.6","48.4","5.6","7.8","2.7","0.0","0.0","0.0","11.8","5.4","2.2"
"20231215","울산","울주군","8.4","11.5","6.0","0.6","3.8","9.0","-0.7","50.6","0.0","0.6","0.0","8.7","6.4","0.83","0.0","0.0","95.5","49.5","49.3","10.0","0.9","2.9","0.0","0.0","0.0","5.6","5.9","2.1"
"20231214","울산","울주군","9.8","11.5","7.1","-2.1","3.9","9.1","-0.6","24.3","0.0","0.6","0.1","8.7","6.3","2.17","0.0","0.0","87.1","42.3","49.1","9.6","2.6","2.9","0.0","0.0","0.0","3.9","8.1","2.0"
"20231213","울산","울주군","8.7","12.7","4.2","5.9","4.2","9.3","-0.1","0.0","0.0","0.7","4.6","7.8","6.3","8.1","0.0","0.0","74.3","49.3","49.6","4.4","2.0","2.9","0.0","0.0","0.0","7.9","7.3","2.1"
"20231212","울산","울주군","8.8","12.5","7.6","6.6","4.6","9.8","0.1","0.0","2.4","1.0","0.1","2.5","6.2","3.53","0.0","0.0","79.1","82.6","50.9","9.0","7.0","3.1","0.0","0.0","0.0","10.7","5.4","2.0"
"20231211","울산","울주군","13.6","14.8","11.0","6.3","4.8","10.1","0.4","49.6","0.3","0.9","0.0","6.1","6.1","0.62","0.0","0.0","92.8","55.3","51.3","10.0","3.6","3.2","0.0","0.0","0.0","13.9","6.4","2.0"
"20231210","울산","울주군","12.0","16.6","8.2","8.1","4.9","10.1","0.5","0.0","0.0","0.8","6.1","5.4","6.2","8.22","0.0","0.0","74.5","46.3","52.0","4.1","4.6","3.1","0.0","0.0","0.0","6.2","5.6","2.0"
"20231209","울산","울주군","15.5","19.7","10.2","8.0","5.1","10.4","0.7","0.0","0.0","0.8","5.5","6.5","6.1","8.06","0.0","0.0","62.0","40.0","52.9","3.0","2.5","3.3","0.0","0.0","0.0","10.4","4.7","2.0"
"20231208","울산","울주군","13.2","18.1","4.2","6.8","5.0","10.2","0.6","0.0","0.0","1.2","8.4","8.7","6.0","10.58","0.0","0.0","58.0","43.4","52.9","0.3","3.6","3.3","0.0","0.0","0.0","14.7","5.4","1.9"
"20231207","울산","울주군","8.7","13.6","5.5","5.4","5.0","10.2","0.6","0.0","0.0","0.9","8.7","8.0","6.1","10.99","0.0","0.0","36.9","51.9","52.1","0.0","2.3","3.2","0.0","0.0","0.0","14.5","5.5","2.0"
"20231206","울산","울주군","8.9","14.8","1.2","3.1","5.2","10.3","0.8","0.0","0.0","1.2","5.3","8.7","6.1","8.76","0.0","0.0","56.6","44.4","52.4","3.9","2.1","3.3","0.0","0.0","0.0","9.2","5.3","2.0"
"20231205","울산","울주군","8.0","14.8","4.3","1.8","5.5","10.6","1.1","0.0","0.0","1.4","5.7","6.4","6.0","9.1","0.0","0.0","42.6","21.9","52.2","4.8","5.3","3.3","0.0","0.0","0.0","6.0","6.2","2.1"
"20231204","울산","울주군","7.1","15.0","0.7","4.8","5.8","11.1","1.4","0.0","0.0","1.5","8.7","6.7","6.1","11.6","0.0","0.0","33.8","30.3","53.1","2.8","6.9","3.3","0.0","0.0","0.0","5.2","7.1","2.1"
"20231203","울산","울주군","5.6","11.5","1.7","6.1","6.3","11.7","1.8","0.0","0.0","1.2","8.6","6.8","6.1","11.83","0.0","0.0","45.4","50.6","54.4","0.0","5.9","3.4","0.0","0.0","0.0","6.4","5.9","2.1"
"20231202","울산","울주군","4.5","10.7","-1.4","1.0","6.8","12.1","2.4","0.0","0.0","1.5","8.7","8.8","5.9","12.16","0.0","0.0","49.3","40.0","56.3","1.5","2.8","3.5","0.0","0.0","0.0","8.9","5.5","1.9"
"20231201","울산","울주군","1.3","5.7","-2.4","0.0","7.2","12.5","2.8","0.0","0.0","1.4","8.7","6.9","5.7","12.44","0.0","0.0","40.0","25.9","57.8","0.0","6.9","3.6","0.0","0.0","0.0","12.2","8.1","1.9"
"20231130","울산","울주군","1.1","6.0","-2.0","1.6","7.4","12.8","3.0","0.0","0.0","1.4","8.8","4.1","5.6","12.81","0.0","0.0","35.4","24.4","58.9","1.9","8.4","3.6","0.0","0.0","0.0","9.7","7.7","1.9"
"20231129","울산","울주군","5.0","8.4","0.8","14.5","7.6","12.9","3.2","0.0","23.2","1.4","0.0","0.1","5.6","5.87","0.0","0.0","53.6","73.5","58.5","6.6","9.6","3.7","0.0","0.0","0.0","7.2","5.7","1.9"
"20231128","울산","울주군","6.6","10.7","1.9","16.6","7.8","13.1","3.4","0.0","0.7","1.3","8.1","6.3","5.5","11.85","0.0","0.0","44.5","72.6","58.8","1.0","7.6","3.8","0.0","0.0","0.0","11.0","6.8","1.9"
"20231127","울산","울주군","9.8","16.7","5.6","10.7","8.0","13.5","3.5","0.0","0.0","1.8","2.6","7.8","5.8","7.27","0.0","0.0","56.9","38.6","58.7","4.6","3.9","3.7","0.0","0.0","0.0","10.8","5.6","2.0"
"20231126","울산","울주군","6.3","11.9","-0.2","13.2","8.1","13.7","3.5","0.0","0.0","1.8","6.6","8.8","5.8","9.71","0.0","0.0","34.9","42.5","58.6","4.5","0.0","3.7","0.0","0.0","0.0","6.5","6.2","1.9"
"20231125","울산","울주군","2.2","8.8","-2.6","12.8","8.2","13.9","3.6","0.0","0.0","1.5","8.8","8.6","5.9","12.91","0.0","0.0","40.6","55.8","58.8","0.0","2.4","3.6","0.0","0.0","0.0","9.7","5.2","1.9"
"20231124","울산","울주군","4.4","12.9","-0.4","11.1","8.4","14.1","3.6","0.0","0.0","1.5","8.9","6.9","6.0","13.21","0.0","0.0","29.8","55.1","58.7","0.4","3.3","3.6","0.0","0.0","0.0","12.8","5.4","1.9"
"20231123","울산","울주군","16.9","21.1","11.7","13.5","8.4","14.2","3.4","0.0","0.8","1.6","8.3","4.4","6.2","10.76","0.0","0.0","51.4","76.4","57.5","3.9","5.4","3.4","0.0","0.0","0.0","12.4","6.2","1.9"
"20231122","울산","울주군","12.7","20.7","3.7","14.1","8.4","14.2","3.5","0.0","2.4","1.0","8.8","0.0","6.3","12.9","0.0","0.0","59.3","75.3","56.2","2.0","9.6","3.3","0.0","0.0","0.0","7.1","5.5","1.8"
"20231121","울산","울주군","10.0","19.7","2.4","14.3","8.5","14.2","3.6","0.0","0.0","1.3","8.9","8.0","6.3","13.19","0.0","0.0","52.4","69.5","55.8","0.0","4.8","3.3","0.0","0.0","0.0","5.2","4.4","1.9"
"20231120","울산","울주군","9.3","14.9","5.4","14.0","8.6","14.2","3.8","0.0","0.0","1.8","9.0","3.5","6.4","12.98","0.0","0.0","54.3","75.0","55.3","0.0","6.4","3.3","0.0","0.0","0.0","7.8","4.4","1.9"
"20231119","울산","울주군","9.2","14.8","4.1","14.2","8.9","14.5","4.1","0.0","0.0","1.8","9.0","5.8","6.4","13.12","0.0","0.0","50.9","69.6","55.7","0.0","5.5","3.3","0.0","0.0","0.0","10.9","5.9","1.9"
"20231118","울산","울주군","3.9","8.8","-1.1","11.8","9.2","14.8","4.5","0.0","0.0","1.8","9.0","9.3","6.4","13.52","0.0","0.0","48.1","57.4","56.4","1.3","0.0","3.5","0.0","0.0","0.0","13.0","4.1","1.9"
"20231117","울산","울주군","6.3","11.2","2.3","10.9","9.6","15.1","4.9","0.0","0.0","1.5","7.3","7.4","6.3","12.91","0.0","0.0","51.3","48.0","56.8","1.9","3.5","3.5","0.0","0.0","0.0","12.5","4.1","1.9"
"20231116","울산","울주군","8.1","13.7","4.0","11.2","10.0","15.6","5.4","9.0","0.0","1.0","0.0","8.9","6.3","4.37","0.0","0.0","71.4","51.6","57.5","7.1","1.5","3.6","0.0","0.0","0.0","6.3","5.5","1.8"
"20231115","울산","울주군","8.7","15.2","4.9","10.0","10.5","16.1","5.8","0.0","0.0","0.7","8.9","9.3","6.1","13.26","0.0","0.0","54.5","53.3","58.7","0.0","0.0","3.8","0.0","0.0","0.0","5.1","5.8","1.8"
"20231114","울산","울주군","7.8","13.6","2.5","12.0","10.9","16.4","6.2","0.0","0.0","0.8","9.2","0.5","6.2","14.08","0.0","0.0","46.5","66.8","59.3","1.1","7.0","3.6","0.0","0.0","0.0","7.2","5.4","1.8"
"20231113","울산","울주군","5.0","10.4","-0.2","16.6","11.3","16.7","6.7","0.0","17.5","1.3","9.2","5.4","6.1","14.66","0.0","0.0","36.5","78.8","61.0","0.0","8.1","3.7","0.0","0.0","0.0","8.8","7.5","1.9"
"20231112","울산","울주군","4.8","9.1","1.6","17.8","11.6","17.0","7.1","0.0","0.3","1.9","7.1","7.3","5.8","13.36","0.0","0.0","41.9","82.5","62.5","2.8","4.4","4.0","0.0","0.0","0.0","13.0","5.2","1.9"
"20231111","울산","울주군","7.2","12.9","3.1","14.6","11.8","17.1","7.3","0.0","0.0","1.9","7.0","5.8","5.8","11.68","0.0","0.0","47.3","76.6","62.5","3.3","3.3","4.0","0.0","0.0","0.0","8.2","4.1","2.0"
"20231110","울산","울주군","11.5","16.1","5.6","14.5","12.1","17.3","7.8","3.0","0.0","2.2","5.5","9.3","5.7","10.51","0.0","0.0","55.3","54.4","62.7","5.4","1.0","4.2","0.0","0.0","0.0","9.9","4.8","2.1"
"20231109","울산","울주군","16.0","22.6","8.8","13.5","12.5","17.7","8.1","0.0","0.0","2.2","7.7","9.0","5.5","12.87","0.0","0.0","68.9","57.1","63.9","5.1","2.1","4.5","0.0","0.0","0.0","6.3","4.5","2.0"
"20231108","울산","울주군","11.7","19.4","4.2","13.0","12.8","18.1","8.4","0.0","0.0","1.8","9.3","9.3","5.6","14.27","0.0","0.0","57.3","53.4","64.2","1.9","0.0","4.4","0.0","0.0","0.0","6.4","4.8","1.9"
"20231107","울산","울주군","11.7","16.3","7.6","11.4","13.1","18.6","8.4","0.0","0.0","1.6","9.3","9.3","5.8","14.99","0.0","0.0","35.5","56.5","65.0","0.0","0.0","4.3","0.0","0.0","0.0","11.0","3.8","1.8"
"20231106","울산","울주군","18.9","23.0","13.1","10.4","13.1","18.9","8.2","21.0","0.0","1.6","1.0","9.3","6.1","4.73","0.0","0.0","63.0","46.3","64.9","5.9","0.8","3.9","0.0","0.0","0.0","17.3","5.2","1.7"
"20231105","울산","울주군","19.4","23.6","15.8","9.1","13.0","19.1","8.0","0.1","0.0","1.0","0.8","9.3","6.6","6.82","0.0","0.0","83.1","26.5","63.8","8.5","0.0","3.3","0.0","0.0","0.0","7.9","5.8","1.7"
"20231104","울산","울주군","18.0","21.5","15.8","10.0","12.8","19.0","7.7","0.0","0.0","0.8","1.9","8.9","6.9","6.09","0.0","0.0","80.5","37.0","62.7","8.0","2.4","3.1","0.0","0.0","0.0","7.7","6.4","1.7"
"20231103","울산","울주군","20.6","26.2","14.7","14.4","12.7","18.7","7.6","0.0","0.0","1.1","9.4","9.3","6.9","14.36","0.0","0.0","58.1","42.8","62.0","1.5","2.4","3.0","0.0","0.0","0.0","10.0","5.4","1.7"
"20231102","울산","울주군","20.2","27.6","13.5","14.7","12.6","18.6","7.7","0.0","0.0","1.1","9.4","9.4","6.9","14.3","0.0","0.0","57.1","68.9","61.2","0.0","0.0","3.1","0.0","0.0","0.0","6.0","4.0","1.8"
"20231101","울산","울주군","18.5","26.2","10.1","15.3","12.8","18.6","8.0","0.0","0.0","1.0","9.4","9.5","6.8","14.15","0.0","0.0","55.6","63.6","61.1","0.0","0.3","3.3","0.0","0.0","0.0","7.6","4.9","1.8"
"20231031","울산","울주군","16.1","24.2","9.1","14.3","13.1","18.8","8.4","0.0","0.0","1.4","9.4","8.7","6.7","15.16","0.0","0.0","56.6","69.3","62.0","0.0","3.4","3.5","0.0","0.0","0.0","5.0","6.1","1.8"
"20231030","울산","울주군","14.8","22.6","8.6","13.5","13.5","19.2","8.7","0.0","1.7","1.6","9.3","0.4","6.5","14.7","0.0","0.0","71.0","84.8","62.5","1.1","8.9","3.7","0.0","0.0","0.0","4.9","4.7","1.8"
"20231029","울산","울주군","14.1","19.2","9.7","14.6","13.7","19.5","8.9","0.0","0.0","1.4","7.6","4.4","6.6","12.98","0.0","0.0","70.4","79.9","62.8","1.1","7.4","3.5","0.0","0.0","0.0","7.1","5.6","1.8"
"20231028","울산","울주군","13.9","20.0","7.9","14.6","13.9","19.7","9.1","0.0","0.2","1.1","8.3","7.2","6.8","14.23","0.0","0.0","69.3","77.0","63.1","1.9","4.6","3.4","0.0","0.0","0.0","6.7","5.4","1.8"
"20231027","울산","울주군","14.4","20.0","11.1","15.1","14.3","20.1","9.4","0.0","0.0","1.1","6.1","8.9","6.8","11.48","0.0","0.0","71.4","65.4","63.6","1.4","2.6","3.4","0.0","0.0","0.0","10.6","4.3","1.8"
"20231026","울산","울주군","17.3","24.4","11.6","13.7","14.6","20.3","9.7","0.0","0.0","0.9","9.4","5.2","6.7","14.74","0.0","0.0","63.1","64.1","64.6","1.5","4.5","3.5","0.0","0.0","0.0","5.6","5.1","1.8"
"20231025","울산","울주군","16.2","23.3","12.4","12.1","14.7","20.3","10.1","0.0","0.0","0.9","9.4","5.4","6.6","15.46","0.0","0.0","67.4","58.1","64.8","0.0","5.0","3.6","0.0","0.0","0.0","5.4","6.9","1.9"
"20231024","울산","울주군","15.1","21.9","9.4","12.3","15.0","20.3","10.6","0.0","0.0","1.2","6.4","9.6","6.2","12.79","0.0","0.0","65.6","57.1","65.5","3.6","1.8","4.0","0.0","0.0","0.0","5.3","7.2","1.9"
"20231023","울산","울주군","15.2","21.8","11.2","15.1","15.4","20.6","11.0","0.0","0.0","1.8","9.5","9.2","5.9","16.04","0.0","0.0","62.3","70.3","66.7","0.6","3.3","4.3","0.0","0.0","0.0","5.5","5.5","2.0"
"20231022","울산","울주군","14.0","20.2","6.3","17.9","15.5","20.6","11.3","0.0","0.0","2.2","7.6","6.0","5.7","14.6","0.0","0.0","49.0","47.8","67.8","4.9","4.8","4.6","0.0","0.0","0.0","5.9","5.4","2.0"
"20231021","울산","울주군","12.4","18.4","7.3","15.6","15.7","20.8","11.5","0.0","0.0","2.2","7.7","6.2","5.7","15.26","0.0","0.0","44.5","53.5","67.6","1.1","7.4","4.8","0.0","0.0","0.0","10.6","4.6","2.1"
"20231020","울산","울주군","13.6","17.5","10.3","13.4","15.9","21.1","11.6","0.5","0.0","2.2","7.2","10.0","5.8","15.56","0.0","0.0","49.4","53.6","67.7","3.8","0.4","4.6","0.0","0.0","0.0","13.2","4.0","2.0"
"20231019","울산","울주군","18.1","23.3","12.3","11.3","16.1","21.5","11.6","0.0","0.0","1.6","4.6","10.0","6.2","11.63","0.0","0.0","60.6","43.3","67.1","6.4","0.0","4.3","0.0","0.0","0.0","5.8","5.8","2.0"
"20231018","울산","울주군","16.6","24.9","8.9","11.5","16.1","21.6","11.5","0.0","0.0","1.6","9.8","10.2","6.5","17.33","0.0","0.0","58.9","44.4","66.1","1.5","0.1","4.1","0.0","0.0","0.0","7.1","5.9","2.0"
"20231017","울산","울주군","15.2","22.4","10.0","16.4","16.2","21.7","11.5","0.0","0.0","1.6","9.8","9.5","6.8","18.0","0.0","0.0","58.3","45.4","65.7","0.0","1.8","4.0","0.0","0.0","0.0","7.0","7.6","1.9"
"20231016","울산","울주군","16.9","22.3","13.0","18.6","16.4","22.0","11.8","0.0","0.0","1.8","9.9","9.8","6.8","17.83","0.0","0.0","57.8","79.1","65.9","0.0","4.5","3.9","0.0","0.0","0.0","8.2","4.3","1.8"
"20231015","울산","울주군","16.6","21.8","12.9","17.9","16.6","22.2","12.1","0.0","0.0","1.9","9.9","9.5","6.9","17.96","0.0","0.0","62.4","77.9","66.0","0.3","3.9","4.0","0.0","0.0","0.0","9.9","5.5","1.8"
"20231014","울산","울주군","17.5","23.9","12.7","17.1","16.9","22.4","12.5","3.1","0.0","2.6","6.4","7.2","6.7","14.03","0.0","0.0","69.5","74.0","66.6","5.5","6.0","4.2","0.0","0.0","0.0","10.1","5.9","1.8"
"20231013","울산","울주군","17.4","22.8","13.2","18.0","17.3","22.6","13.0","0.0","0.0","2.5","6.4","8.2","6.7","14.9","0.0","0.0","65.6","61.0","67.1","7.8","5.4","4.3","0.0","0.0","0.0","6.5","6.0","1.9"
"20231012","울산","울주군","16.5","22.0","11.5","15.7","17.7","23.0","13.3","0.0","0.0","2.3","8.9","7.5","6.6","16.14","0.0","0.0","60.5","64.8","68.1","3.8","3.5","4.4","0.0","0.0","0.0","8.6","5.7","1.9"
"20231011","울산","울주군","17.5","22.0","13.4","13.7","17.8","23.1","13.4","0.0","0.0","2.3","9.1","10.5","6.7","17.69","0.0","0.0","54.9","57.5","68.5","1.0","0.8","4.4","0.0","0.0","0.0","8.2","7.9","1.9"
"20231010","울산","울주군","17.5","21.8","13.5","14.5","17.9","23.1","13.6","0.0","0.0","2.8","8.0","9.9","6.5","15.52","0.0","0.0","67.9","47.4","69.1","4.8","3.0","4.5","0.0","0.0","0.0","8.0","7.0","1.9"
"20231009","울산","울주군","17.6","20.5","15.1","15.4","18.0","23.2","13.7","0.2","0.4","2.6","0.4","0.0","6.3","7.02","0.0","0.0","79.5","84.4","69.8","9.3","9.5","4.7","0.0","0.0","0.0","7.1","4.5","1.9"
"20231008","울산","울주군","18.3","19.5","16.7","15.7","18.0","23.1","13.7","0.0","0.0","3.0","0.2","9.2","6.2","5.4","0.0","0.0","65.6","64.6","70.0","9.1","4.5","4.7","0.0","0.0","0.0","9.4","7.0","2.0"
"20231007","울산","울주군","17.8","22.2","14.1","16.0","18.0","23.0","13.9","0.0","0.0","5.1","3.0","4.3","6.0","11.54","0.0","0.0","63.9","74.6","69.4","9.1","8.5","5.1","0.0","0.0","0.0","8.0","7.5","2.0"
"20231006","울산","울주군","16.7","22.7","11.7","16.8","18.2","23.1","14.2","0.0","1.1","4.8","8.4","2.1","5.8","17.66","0.0","0.0","54.5","88.4","69.4","7.1","9.3","5.3","0.0","0.0","0.0","5.5","4.0","2.0"
"20231005","울산","울주군","16.6","20.8","12.7","16.4","18.5","23.4","14.3","0.0","0.0","3.9","8.3","1.2","5.9","19.31","0.0","0.0","42.1","83.0","69.5","3.6","9.0","5.2","0.0","0.0","0.0","10.1","5.1","1.9"
"20231004","울산","울주군","19.4","24.9","14.5","20.9","18.7","23.8","14.5","0.0","24.9","5.1","9.7","0.1","6.1","18.03","0.0","0.0","65.0","85.5","69.3","5.9","8.8","5.1","0.0","0.0","0.0","6.3","7.9","1.9"
"20231003","울산","울주군","17.4","21.6","14.0","24.7","19.0","24.0","14.9","0.5","2.1","4.5","0.6","1.3","6.0","6.69","0.0","0.0","76.1","82.3","70.3","7.6","8.0","5.2","0.0","0.0","0.0","5.6","6.4","1.8"
"20231002","울산","울주군","17.9","23.8","13.8","22.2","19.2","24.2","15.2","0.0","0.0","3.9","9.1","7.6","5.8","19.52","0.0","0.0","56.8","71.5","71.5","3.3","6.1","5.3","0.0","0.0","0.0","8.0","4.7","1.8"
"20231001","울산","울주군","19.1","23.6","14.9","21.7","19.4","24.1","15.4","0.0","0.0","4.9","9.4","9.6","5.5","20.04","0.0","0.0","59.6","63.8","72.9","2.1","3.0","5.5","0.0","0.0","0.0","8.6","3.6","1.8"
"20230930","울산","울주군","19.4","24.3","15.3","20.8","19.4","24.0","15.6","0.9","0.0","5.0","4.4","10.9","5.0","10.59","0.0","0.0","75.4","77.3","73.8","7.4","0.1","5.8","0.0","0.0","0.0","10.4","3.8","1.8"
"20230929","울산","울주군","21.9","27.2","17.5","20.5","19.5","24.0","15.7","0.0","0.0","4.5","7.5","11.1","4.8","17.89","0.0","0.0","74.8","78.4","74.3","4.1","0.0","5.9","0.0","0.0","0.0","7.1","3.9","1.8"
"20230928","울산","울주군","23.6","28.0","20.2","19.9","19.6","24.1","15.8","0.0","0.0","4.1","10.5","4.2","5.1","20.2","0.0","0.0","67.9","86.8","74.0","1.3","7.5","5.7","0.0","0.0","0.0","8.2","4.2","1.8"
"20230927","울산","울주군","23.2","27.4","20.7","20.1","19.8","24.3","15.9","0.2","0.0","2.7","3.7","3.8","5.3","10.54","0.0","0.0","85.4","83.1","74.0","8.0","6.4","5.5","0.0","0.0","0.0","6.1","4.6","1.8"
"20230926","울산","울주군","21.1","22.0","20.1","18.8","20.0","24.6","16.1","4.1","0.1","3.6","0.0","0.1","5.7","3.04","0.0","0.0","92.6","80.9","73.8","9.9","9.0","5.2","0.0","0.0","0.0","3.5","3.2","1.9"
"20230925","울산","울주군","21.7","23.5","20.1","18.5","20.0","24.7","16.2","0.0","0.0","4.1","0.2","0.1","5.9","6.97","0.0","0.0","76.1","72.5","74.1","9.3","9.0","5.2","0.0","0.0","0.0","7.3","3.8","1.9"
"20230924","울산","울주군","21.6","24.5","19.0","18.3","20.1","24.6","16.4","0.0","0.0","4.4","8.0","8.4","5.7","19.79","0.0","0.0","64.4","54.5","74.5","5.8","4.6","5.4","0.0","0.0","0.0","10.3","6.7","1.9"
"20230923","울산","울주군","20.2","24.3","15.8","21.3","20.2","24.7","16.5","0.5","0.0","5.2","7.9","8.5","5.5","17.32","0.0","0.0","71.3","67.0","74.9","7.1","4.4","5.6","0.0","0.0","0.0","10.0","5.4","2.0"
"20230922","울산","울주군","19.8","23.9","17.1","19.4","20.3","24.8","16.7","0.0","0.0","5.7","6.4","7.8","5.4","15.7","0.0","0.0","77.1","74.6","74.4","5.4","6.3","5.7","0.0","0.0","0.0","6.6","5.1","2.0"
"20230921","울산","울주군","19.5","23.4","17.8","17.2","20.6","25.1","16.9","61.5","0.0","3.8","0.0","10.2","5.6","5.49","0.0","0.0","84.8","67.9","73.7","10.0","3.4","5.7","0.0","0.0","0.0","8.1","6.4","2.0"
"20230920","울산","울주군","22.3","25.3","20.5","18.5","20.9","25.4","17.2","37.4","0.0","3.4","0.0","9.1","5.7","4.06","0.0","0.0","87.8","60.4","73.6","9.8","6.4","5.6","0.0","0.0","0.0","4.9","6.8","2.0"
"20230919","울산","울주군","24.4","30.2","20.9","21.9","21.3","25.8","17.6","0.0","56.4","5.0","8.5","1.8","5.7","18.32","0.0","0.0","75.3","80.6","73.9","4.0","7.9","5.6","0.0","0.0","0.0","5.3","11.4","2.1"
"20230918","울산","울주군","25.0","29.7","21.6","25.3","21.6","26.0","17.9","0.8","20.7","6.4","5.6","2.8","5.7","14.83","0.0","0.0","84.1","84.5","74.2","4.3","9.0","5.6","0.0","0.0","0.0","6.7","8.4","2.1"
"20230917","울산","울주군","23.3","26.8","21.3","24.5","21.7","26.1","18.2","61.9","0.0","6.9","0.5","2.8","5.8","6.21","0.0","0.0","91.1","86.8","74.9","9.1","8.1","5.6","0.0","0.0","0.0","5.2","4.1","2.1"
